Year,Week,Team Name,Player Name,Pro Team,FPTS,Position,Position2,Position3,FTA,PTS,3PM,BLK,STL,AST,REB,TO,FGM,FGA,FTM
2024,13,Pooh Shaisty,Jaren Jackson Jr.,MEM,41,PF,C,,-8,18,3,4,16,10,5,-2,8,-20,7
2024,13,Pooh Shaisty,Klay Thompson,GSW,14,SG,SF,,0,9,1,0,0,6,0,0,8,-10,0
2024,13,Pooh Shaisty,Jordan Clarkson,UTA,103,SG,,,-12,68,7,0,8,22,17,-12,50,-56,11
2024,13,Pooh Shaisty,Jonas Valanciunas,NOP,54,C,,,-10,26,0,8,0,10,24,-12,16,-18,10
2024,13,Pooh Shaisty,Deandre Ayton,POR,32,C,,,0,18,0,8,0,2,12,-4,18,-22,0
2024,13,Pooh Shaisty,Trae Young,ATL,124,PG,,,-16,69,10,4,8,60,10,-30,44,-50,15
2024,13,Pooh Shaisty,Nic Claxton,BKN,164,PF,C,,-15,59,0,28,20,12,45,-4,52,-40,7
2024,13,Pooh Shaisty,Saddiq Bey,ATL,13,SF,PF,,-11,21,1,0,0,4,13,-4,10,-31,10
2024,13,Pooh Shaisty,Malik Beasley,MIL,18,SG,,,0,13,1,0,0,4,7,-4,12,-15,0
2024,13,Pooh Shaisty,Shai Gilgeous-Alexander,OKC,166,PG,SG,,-43,107,2,16,16,44,13,-22,66,-72,39
2024,13,Team Chigga,Daniel Gafford,DAL,67,PF,C,,-2,23,0,12,12,10,13,-8,22,-16,1
2024,13,Team Chigga,OG Anunoby,NYK,141,SF,,,-15,65,8,24,20,12,21,-10,42,-41,15
2024,13,Team Chigga,Buddy Hield,PHL,148,SG,SF,,-5,62,16,8,12,38,17,-6,42,-40,4
2024,13,Team Chigga,Naz Reid,MIN,99,PF,C,,-4,47,9,20,20,4,10,-10,36,-35,2
2024,13,Team Chigga,Aaron Gordon,DEN,71,PF,,,-16,29,0,16,4,18,26,-8,22,-27,7
2024,13,Team Chigga,Jusuf Nurkic,PHO,89,C,,,-4,19,0,8,4,32,43,-20,16,-12,3
2024,13,Team Chigga,Donte DiVincenzo,NYK,97,SG,,,-11,56,10,8,4,26,14,-10,40,-46,6
2024,13,Team Chigga,Nikola Vucevic,CHI,124,C,,,0,52,2,4,8,28,35,-8,50,-47,0
2024,13,Team Chigga,Jayson Tatum,BOS,133,SF,PF,,-24,83,6,4,12,32,34,-10,58,-81,19
2024,13,Team Chigga,Bogdan Bogdanovic,ATL,70,SG,SF,,-8,48,7,4,12,14,11,-16,34,-43,7
2024,13,Team Chigga,Kevin Love,MIA,0,PF,C,,0,0,0,0,4,2,5,-6,0,-5,0
2024,13,Team Chigga,Mike Conley,MIN,89,PG,,,-1,28,6,8,12,42,10,-8,22,-30,0
2024,13,Team Chigga,Paul George,LAC,95,SG,SF,PF,-4,50,8,0,16,12,14,-2,40,-41,2
2024,13,Team Chigga,Derrick White,BOS,115,PG,SG,,-4,67,13,12,8,18,16,-14,50,-55,4
2024,13,Team Chigga,Dennis Smith Jr.,BKN,103,PG,,,-3,34,4,4,36,26,13,-14,28,-27,2
2024,13,New Jersey Eren,Alperen Sengun,HOU,207,C,,,-27,98,2,28,16,54,45,-30,78,-75,18
2024,13,New Jersey Eren,Vince Williams Jr.,MEM,113,SG,SF,,-14,48,8,8,24,22,19,-14,28,-28,12
2024,13,New Jersey Eren,Bojan Bogdanovic,NYK,54,SF,PF,,-12,39,6,4,0,10,6,-4,24,-28,9
2024,13,New Jersey Eren,Jalen Brunson,NYK,178,PG,SG,,-27,109,11,4,12,48,16,-22,76,-71,22
2024,13,New Jersey Eren,Isaiah Hartenstein,NYK,105,PF,C,,-4,21,0,12,16,24,44,-12,18,-17,3
2024,13,New Jersey Eren,Cam Thomas,BKN,118,SG,,,-17,84,9,0,4,34,7,-16,60,-62,15
2024,13,New Jersey Eren,Jerami Grant,POR,124,PF,,,-16,84,3,12,8,14,15,-8,68,-69,13
2024,13,New Jersey Eren,Fred VanVleet,HOU,127,PG,,,-7,50,9,20,8,48,9,-8,36,-43,5
2024,13,New Jersey Eren,Bennedict Mathurin,IND,52,SG,SF,,-7,42,3,8,4,12,10,-12,34,-47,5
2024,13,New Jersey Eren,Zach LaVine,CHI,38,SG,SF,,-1,25,4,0,0,14,6,-10,20,-21,1
2024,13,New Jersey Eren,Joel Embiid,PHL,191,C,,,-38,110,4,16,16,34,24,-14,72,-67,34
2024,13,New Jersey Eren,Dennis Schroder,BKN,72,PG,,,-2,31,5,0,4,32,9,-6,24,-27,2
2024,13,New Jersey Eren,Rudy Gobert,MIN,113,C,,,-22,43,0,28,0,16,44,-12,28,-27,15
2024,13,New Jersey Eren,Giannis Antetokounmpo,MIL,54,PF,C,,-22,31,0,4,8,18,10,-10,20,-16,11
2024,13,I Watch Basketbal,Ausar Thompson,DET,83,SG,SF,,-3,36,2,4,12,6,17,-2,32,-23,2
2024,13,I Watch Basketbal,Brandon Ingram,NOP,128,SF,PF,,-22,57,8,0,16,52,22,-10,32,-44,17
2024,13,I Watch Basketbal,Brandon Miller,CHA,83,SG,SF,,-10,47,6,4,8,10,16,-8,32,-31,9
2024,13,I Watch Basketbal,Luka Doncic,DAL,74,PG,,,-9,33,2,8,8,20,13,-8,24,-24,7
2024,13,I Watch Basketbal,Jarrett Allen,CLE,135,C,,,-7,45,0,20,20,16,38,-14,38,-28,7
2024,13,I Watch Basketbal,Stephen Curry,GSW,53,PG,,,-1,26,3,4,8,16,4,-10,22,-20,1
2024,13,I Watch Basketbal,Duncan Robinson,MIA,53,SG,SF,,-4,34,6,4,12,10,8,-16,24,-29,4
2024,13,I Watch Basketbal,Grayson Allen,PHO,137,SG,,,-2,54,15,8,20,28,11,-4,38,-32,1
2024,13,I Watch Basketbal,Terry Rozier,MIA,119,PG,SG,,-7,61,8,4,12,36,17,-14,50,-51,3
2024,13,I Watch Basketbal,LeBron James,LAL,162,SF,PF,,-18,102,9,0,4,48,31,-30,78,-77,15
2024,13,I Watch Basketbal,Khris Middleton,MIL,37,SF,,,-6,19,3,12,4,12,7,-8,12,-22,4
2024,13,I Watch Basketbal,Herbert Jones,NOP,59,SF,PF,,-3,28,4,0,8,12,7,-2,22,-19,2
2024,13,I Watch Basketbal,Jabari Smith Jr.,HOU,93,PF,C,,-9,48,5,4,12,8,23,-4,38,-37,5
2024,13,I Watch Basketbal,Draymond Green,GSW,21,PF,C,,-2,7,1,0,4,8,7,-6,4,-4,2
2024,13,I Watch Basketbal,Luguentz Dort,OKC,74,SG,SF,,-4,44,11,0,12,6,13,-10,30,-31,3
2024,13,For All the bullDawgs,Myles Turner,IND,126,C,,,-16,71,9,32,0,6,20,-10,50,-48,12
2024,13,For All the bullDawgs,James Harden,LAC,96,PG,SG,,-11,40,7,8,8,36,10,-10,22,-25,11
2024,13,For All the bullDawgs,Kyrie Irving,DAL,78,PG,SG,,-18,54,4,4,0,26,12,-10,34,-44,16
2024,13,For All the bullDawgs,Bobby Portis,MIL,38,PF,C,,-4,20,1,0,4,6,9,-2,16,-15,3
2024,13,For All the bullDawgs,Max Strus,CLE,62,SG,SF,,-4,21,1,8,4,28,14,-8,16,-22,4
2024,13,For All the bullDawgs,Damian Lillard,MIL,111,PG,,,-19,62,6,0,12,32,8,-4,38,-42,18
2024,13,For All the bullDawgs,Caris LeVert,CLE,35,SG,SF,,-3,20,4,0,0,22,10,-10,14,-24,2
2024,13,For All the bullDawgs,Clint Capela,ATL,105,C,,,-13,40,0,28,8,0,35,-8,32,-25,8
2024,13,For All the bullDawgs,Jimmy Butler,MIA,163,SF,PF,,-33,87,3,0,24,34,19,-12,54,-43,30
2024,13,Who Invited This Kid?,Amen Thompson,HOU,58,SG,,,-6,19,0,8,8,12,15,-4,14,-13,5
2024,13,Who Invited This Kid?,Onyeka Okongwu,ATL,66,C,,,-4,32,1,8,4,8,26,-12,28,-28,3
2024,13,Who Invited This Kid?,Jordan Poole,WAS,77,PG,SG,,-13,60,5,4,12,12,5,-8,42,-55,13
2024,13,Who Invited This Kid?,Tyus Jones,WAS,165,PG,,,-2,52,8,0,24,82,14,-6,42,-51,2
2024,13,Who Invited This Kid?,RJ Barrett,TOR,149,SG,SF,,-30,87,3,0,8,34,29,-2,68,-64,16
2024,13,Who Invited This Kid?,Immanuel Quickley,TOR,134,PG,SG,,-11,62,9,4,12,52,19,-12,44,-54,9
2024,13,Who Invited This Kid?,Collin Sexton,UTA,140,PG,SG,,-18,89,10,0,12,34,7,-10,64,-63,15
2024,13,Who Invited This Kid?,LaMelo Ball,CHA,107,PG,SG,,-15,57,8,0,20,30,6,-16,36,-32,13
2024,13,Who Invited This Kid?,Domantas Sabonis,SAC,111,PF,C,,-12,42,1,8,0,42,23,-10,34,-24,7
2024,13,Who Invited This Kid?,Keyonte George,UTA,4,PG,SG,,0,6,2,0,0,8,2,-10,4,-8,0
2024,13,Who Invited This Kid?,Pascal Siakam,IND,90,PF,C,,-16,53,2,0,8,28,15,-8,40,-43,11
2024,13,Who Invited This Kid?,Andrew Wiggins,GSW,30,SF,PF,,-2,16,1,8,0,2,5,-2,14,-13,1
2024,13,Who Invited This Kid?,Anthony Edwards,MIN,108,SG,SF,,-20,74,5,0,4,36,15,-22,54,-53,15
2024,13,Who Invited This Kid?,Jonathan Kuminga,GSW,26,PF,,,-1,20,1,0,0,0,11,-6,18,-18,1
2024,13,Who Invited This Kid?,Paolo Banchero,ORL,123,SF,PF,,-25,80,4,8,8,30,28,-16,58,-70,18
2024,13,The Bronx Orthodox Church,Lonnie Walker IV,BKN,72,SG,SF,,0,36,8,4,12,8,6,-6,28,-24,0
2024,13,The Bronx Orthodox Church,D'Angelo Russell,LAL,184,PG,SG,,-7,97,16,12,12,48,8,-16,74,-67,7
2024,13,The Bronx Orthodox Church,Malik Monk,SAC,46,SG,SF,,-7,22,4,12,4,24,6,-12,16,-25,2
2024,13,The Bronx Orthodox Church,Anfernee Simons,POR,51,PG,SG,,-4,39,4,0,0,14,6,-8,32,-35,3
2024,13,The Bronx Orthodox Church,Russell Westbrook,LAC,71,PG,,,-8,34,1,4,8,20,11,-8,28,-24,5
2024,13,The Bronx Orthodox Church,Kristaps Porzingis,BOS,122,PF,C,,-24,68,10,32,4,10,20,-18,38,-38,20
2024,13,The Bronx Orthodox Church,Miles Bridges,CHA,109,SF,PF,,-3,67,10,8,0,18,21,-12,54,-57,3
2024,13,The Bronx Orthodox Church,Kyle Kuzma,WAS,161,SF,PF,,-7,64,6,20,24,44,32,-16,52,-64,6
2024,13,The Bronx Orthodox Church,Malcolm Brogdon,POR,147,PG,SG,,-17,69,7,8,8,42,19,-4,46,-47,16
2024,13,The Bronx Orthodox Church,Anthony Davis,LAL,235,PF,C,,-32,95,0,16,24,46,53,-8,68,-54,27
2024,13,The Bronx Orthodox Church,Bruce Brown,TOR,46,SG,SF,,-2,23,1,4,8,2,10,-4,20,-18,2
2024,13,The Bronx Orthodox Church,Brook Lopez,MIL,87,C,,,-5,30,2,24,8,10,14,-4,24,-20,4
2024,13,The Bronx Orthodox Church,Michael Porter Jr.,DEN,89,SF,,,-8,52,8,8,12,0,18,-10,38,-35,6
2024,13,The Bronx Orthodox Church,Jrue Holiday,BOS,109,PG,SG,,-4,51,11,8,4,28,12,-6,36,-35,4
2024,13,The Bronx Orthodox Church,Lauri Markkanen,UTA,128,SF,PF,,-25,80,7,0,4,16,29,-10,50,-46,23
2024,13,Paulie Gee's,Jaden Ivey,DET,85,PG,SG,,-9,50,6,4,4,24,10,-10,38,-38,6
2024,13,Paulie Gee's,Kawhi Leonard,LAC,67,SF,PF,,-10,37,5,8,0,20,10,-10,24,-25,8
2024,13,Paulie Gee's,Jalen Duren,DET,105,C,,,-6,44,0,4,4,16,39,-10,40,-30,4
2024,13,Paulie Gee's,Scoot Henderson,POR,19,PG,,,-9,21,0,4,0,12,6,-20,12,-16,9
2024,13,Paulie Gee's,DeMar DeRozan,CHI,102,SG,SF,,-11,48,1,8,16,34,17,-10,38,-48,9
2024,13,Paulie Gee's,Julius Randle,NYK,144,PF,,,-17,85,12,4,0,48,38,-32,62,-67,11
2024,13,Paulie Gee's,Tyrese Maxey,PHL,189,PG,SG,,-23,100,15,4,28,58,12,-10,68,-80,17
2024,13,Paulie Gee's,Devin Booker,PHO,155,PG,SG,SF,-25,94,8,0,8,48,14,-10,64,-68,22
2024,13,Paulie Gee's,Jalen Green,HOU,52,SG,,,-7,38,1,0,12,20,14,-18,32,-45,5
2024,13,Paulie Gee's,Zion Williamson,NOP,112,PF,,,-18,67,1,4,16,26,9,-14,56,-45,10
2024,13,NYC Chopp Cheese,CJ McCollum,NOP,50,PG,SG,,-2,22,4,8,0,12,5,-2,16,-15,2
2024,13,NYC Chopp Cheese,T.J. McConnell,IND,53,PG,,,-3,26,0,0,12,30,2,-14,24,-26,2
2024,13,NYC Chopp Cheese,Austin Reaves,LAL,120,SG,SF,,-5,53,6,4,12,42,13,-12,42,-40,5
2024,13,NYC Chopp Cheese,Spencer Dinwiddie,LAL,117,PG,SG,,-12,54,11,4,8,36,7,-6,32,-28,11
2024,13,NYC Chopp Cheese,Jalen Johnson,ATL,151,SF,PF,,-12,61,4,8,44,32,33,-24,50,-52,7
2024,13,NYC Chopp Cheese,Bam Adebayo,MIA,108,C,,,-11,49,0,4,16,30,36,-18,40,-47,9
2024,13,NYC Chopp Cheese,Jalen Williams,OKC,199,SG,SF,PF,-19,97,8,8,32,48,14,-14,74,-64,15
2024,13,NYC Chopp Cheese,Donovan Mitchell,CLE,165,PG,SG,,-18,83,8,4,20,44,14,-8,58,-57,17
2024,13,NYC Chopp Cheese,Dejounte Murray,ATL,164,PG,SG,,-6,85,7,4,20,42,30,-22,72,-74,6
2024,13,NYC Chopp Cheese,Walker Kessler,UTA,98,C,,,-10,18,0,52,4,10,26,-10,14,-10,4
2024,13,NYC Chopp Cheese,Brandin Podziemski,GSW,12,SG,,,0,8,0,0,0,8,4,-4,8,-12,0
2024,13,NYC Chopp Cheese,Andre Drummond,CHI,89,C,,,-10,28,0,12,24,4,24,-6,22,-15,6
2024,13,NYC Chopp Cheese,Cameron Johnson,BKN,59,SF,PF,,-2,22,3,4,4,22,7,0,18,-20,1
2024,13,NYC Chopp Cheese,Jaylen Brown,BOS,107,SG,SF,,-6,47,5,4,24,32,20,-12,40,-49,2
2024,14,I Watch Basketbal,Ausar Thompson,DET,64,SG,SF,,-7,24,0,12,16,6,13,-6,20,-18,4
2024,14,I Watch Basketbal,Brandon Ingram,NOP,93,SF,PF,,-15,56,2,8,0,32,15,-14,44,-45,10
2024,14,I Watch Basketbal,Brandon Miller,CHA,113,SG,SF,,-5,67,9,4,8,22,12,-6,54,-56,4
2024,14,I Watch Basketbal,Jarrett Allen,CLE,121,C,,,-13,59,0,16,4,20,37,-14,50,-47,9
2024,14,I Watch Basketbal,Luka Doncic,DAL,316,PG,,,-51,168,15,12,24,92,46,-30,114,-113,39
2024,14,I Watch Basketbal,Stephen Curry,GSW,161,PG,,,-10,104,20,0,8,34,12,-14,74,-77,10
2024,14,I Watch Basketbal,Duncan Robinson,MIA,8,SG,SF,,0,5,1,0,0,4,0,0,4,-6,0
2024,14,I Watch Basketbal,Grayson Allen,PHO,94,SG,,,-5,43,9,4,8,18,17,-12,30,-22,4
2024,14,I Watch Basketbal,Terry Rozier,MIA,68,PG,SG,,-6,37,2,0,12,38,13,-18,30,-45,5
2024,14,I Watch Basketbal,LeBron James,LAL,134,SF,PF,,-8,61,5,0,8,48,24,-16,48,-44,8
2024,14,I Watch Basketbal,Khris Middleton,MIL,128,SF,,,-16,64,5,0,24,30,15,-8,44,-45,15
2024,14,I Watch Basketbal,Herbert Jones,NOP,91,SF,PF,,-2,45,7,12,4,12,9,-4,36,-30,2
2024,14,I Watch Basketbal,Alex Caruso,OKC,112,PG,SG,,-4,41,10,24,12,24,13,-8,28,-31,3
2024,14,I Watch Basketbal,Draymond Green,GSW,133,PF,C,,-8,25,2,16,32,50,23,-12,18,-18,5
2024,14,The Bronx Orthodox Church,Lonnie Walker IV,BKN,4,SG,SF,,0,7,1,0,4,2,1,-4,6,-13,0
2024,14,The Bronx Orthodox Church,D'Angelo Russell,LAL,143,PG,SG,,-15,84,17,12,12,38,8,-22,54,-58,13
2024,14,The Bronx Orthodox Church,Malik Monk,SAC,5,SG,SF,,0,4,0,0,0,6,2,-6,4,-5,0
2024,14,The Bronx Orthodox Church,Anfernee Simons,POR,171,PG,SG,,-13,101,17,4,4,56,18,-26,72,-74,12
2024,14,The Bronx Orthodox Church,Kristaps Porzingis,BOS,31,PF,C,,-4,19,3,0,0,2,4,0,12,-9,4
2024,14,The Bronx Orthodox Church,Russell Westbrook,LAC,92,PG,,,-7,40,3,8,16,22,15,-8,30,-34,7
2024,14,The Bronx Orthodox Church,Miles Bridges,CHA,122,SF,PF,,-11,62,8,8,20,22,26,-16,44,-51,10
2024,14,The Bronx Orthodox Church,Kyle Kuzma,WAS,127,SF,PF,,-7,73,7,8,4,34,26,-22,60,-62,6
2024,14,The Bronx Orthodox Church,Malcolm Brogdon,POR,87,PG,SG,,-13,53,6,4,8,38,10,-22,34,-44,13
2024,14,The Bronx Orthodox Church,Anthony Davis,LAL,148,PF,C,,-16,77,0,20,0,22,36,-6,66,-62,11
2024,14,The Bronx Orthodox Church,Bruce Brown,TOR,54,SG,SF,,-2,20,2,8,8,8,18,-6,16,-20,2
2024,14,The Bronx Orthodox Church,Brook Lopez,MIL,91,C,,,-7,43,6,12,12,6,24,-10,30,-32,7
2024,14,The Bronx Orthodox Church,Michael Porter Jr.,DEN,49,SF,,,-1,30,5,4,0,6,18,-6,24,-32,1
2024,14,The Bronx Orthodox Church,Jrue Holiday,BOS,93,PG,SG,,-2,41,9,8,4,30,15,-12,30,-32,2
2024,14,The Bronx Orthodox Church,Lauri Markkanen,UTA,132,SF,PF,,-6,73,14,0,16,18,23,-12,54,-53,5
2024,14,Paulie Gee's,Jaden Ivey,DET,88,PG,SG,,-12,55,7,8,4,30,16,-16,40,-52,8
2024,14,Paulie Gee's,Kawhi Leonard,LAC,169,SF,PF,,-6,67,5,20,20,30,25,-10,56,-44,6
2024,14,Paulie Gee's,Jaime Jaquez Jr.,MIA,26,SF,,,-4,6,1,4,8,8,1,0,2,-3,3
2024,14,Paulie Gee's,Jalen Duren,DET,147,C,,,-8,58,0,8,0,24,59,-10,52,-42,6
2024,14,Paulie Gee's,Scoot Henderson,POR,72,PG,,,-8,40,4,4,4,28,10,-10,28,-36,8
2024,14,Paulie Gee's,DeMar DeRozan,CHI,108,SG,SF,,-15,52,2,0,12,32,9,-6,36,-28,14
2024,14,Paulie Gee's,Julius Randle,NYK,48,PF,,,-8,30,2,0,0,14,9,-8,20,-19,8
2024,14,Paulie Gee's,Jeremy Sochan,SAS,118,PG,PF,,-9,60,7,8,8,24,31,-16,46,-48,7
2024,14,Paulie Gee's,Devin Booker,PHO,123,PG,SG,SF,-16,78,8,8,8,18,9,-12,56,-48,14
2024,14,Paulie Gee's,Dereck Lively II,DAL,72,C,,,-4,22,0,16,8,8,20,-4,20,-16,2
2024,14,Paulie Gee's,Jalen Green,HOU,135,SG,,,-21,84,7,4,16,16,20,-10,58,-58,19
2024,14,Paulie Gee's,Zion Williamson,NOP,66,PF,,,-9,40,0,0,4,26,5,-14,32,-26,8
2024,14,Who Invited This Kid?,Amen Thompson,HOU,18,SG,,,0,6,0,4,0,4,3,0,6,-5,0
2024,14,Who Invited This Kid?,Onyeka Okongwu,ATL,42,C,,,-1,14,0,12,0,8,16,-10,14,-11,0
2024,14,Who Invited This Kid?,Jordan Poole,WAS,72,PG,SG,,-8,42,7,8,12,14,5,-8,28,-35,7
2024,14,Who Invited This Kid?,Franz Wagner,ORL,80,SG,SF,PF,-9,46,8,4,8,26,16,-20,30,-37,8
2024,14,Who Invited This Kid?,Tyus Jones,WAS,105,PG,,,-3,29,3,4,12,58,9,-2,24,-31,2
2024,14,Who Invited This Kid?,RJ Barrett,TOR,45,SG,SF,,-6,29,0,4,0,2,9,-4,24,-18,5
2024,14,Who Invited This Kid?,Immanuel Quickley,TOR,28,PG,SG,,0,8,2,0,8,20,5,-8,6,-13,0
2024,14,Who Invited This Kid?,Collin Sexton,UTA,80,PG,SG,,-7,35,4,0,12,38,7,-10,26,-30,5
2024,14,Who Invited This Kid?,LaMelo Ball,CHA,79,PG,SG,,-8,35,2,0,16,40,10,-10,26,-39,7
2024,14,Who Invited This Kid?,Domantas Sabonis,SAC,131,PF,C,,-8,49,3,4,8,46,40,-26,38,-31,8
2024,14,Who Invited This Kid?,Pascal Siakam,IND,190,PF,C,,-18,92,3,0,16,48,36,-12,76,-64,13
2024,14,Who Invited This Kid?,Andrew Wiggins,GSW,100,SF,PF,,-13,51,5,12,8,16,14,-8,36,-31,10
2024,14,Who Invited This Kid?,Anthony Edwards,MIN,165,SG,SF,,-26,103,13,0,12,62,15,-24,68,-80,22
2024,14,Who Invited This Kid?,Jonathan Kuminga,GSW,142,PF,,,-17,78,4,8,16,14,21,-10,62,-46,12
2024,14,Who Invited This Kid?,Paolo Banchero,ORL,109,SF,PF,,-29,71,5,4,8,38,12,-14,46,-52,20
2024,14,NYC Chopp Cheese,CJ McCollum,NOP,92,PG,SG,,-7,52,12,8,12,18,12,-16,34,-39,6
2024,14,NYC Chopp Cheese,Duop Reath,POR,20,C,,,-2,12,1,0,0,4,5,0,10,-11,1
2024,14,NYC Chopp Cheese,T.J. McConnell,IND,76,PG,,,-2,27,1,0,12,40,6,-12,24,-22,2
2024,14,NYC Chopp Cheese,Austin Reaves,LAL,95,SG,SF,,-13,49,5,4,16,38,7,-18,32,-37,12
2024,14,NYC Chopp Cheese,Jalen Johnson,ATL,155,SF,PF,,-17,74,6,12,20,28,31,-4,56,-63,12
2024,14,NYC Chopp Cheese,Spencer Dinwiddie,LAL,52,PG,SG,,-7,24,3,4,4,30,4,-6,16,-25,5
2024,14,NYC Chopp Cheese,Bam Adebayo,MIA,123,C,,,-15,46,0,28,8,18,33,-4,36,-37,10
2024,14,NYC Chopp Cheese,Kelly Oubre Jr.,PHL,8,SF,PF,,-5,8,0,0,0,0,3,0,6,-6,2
2024,14,NYC Chopp Cheese,Jalen Williams,OKC,142,SG,SF,PF,-4,67,5,8,16,38,14,-2,60,-62,2
2024,14,NYC Chopp Cheese,Aaron Nesmith,IND,47,SF,,,-3,16,2,4,8,12,7,-2,12,-11,2
2024,14,NYC Chopp Cheese,Donovan Mitchell,CLE,150,PG,SG,,-12,80,11,4,24,54,18,-28,62,-70,7
2024,14,NYC Chopp Cheese,Dejounte Murray,ATL,134,PG,SG,,-18,80,11,4,4,40,22,-18,54,-60,15
2024,14,NYC Chopp Cheese,Walker Kessler,UTA,65,C,,,-5,20,0,32,0,2,12,-4,18,-12,2
2024,14,NYC Chopp Cheese,Brandin Podziemski,GSW,57,SG,,,-1,27,2,0,4,18,13,-8,24,-23,1
2024,14,NYC Chopp Cheese,Wendell Carter Jr.,ORL,74,C,,,-3,29,3,12,8,6,12,-2,24,-17,2
2024,14,NYC Chopp Cheese,Andre Drummond,CHI,7,C,,,-4,6,0,0,0,0,5,-2,4,-4,2
2024,14,NYC Chopp Cheese,Cameron Johnson,BKN,45,SF,PF,,-1,24,5,0,0,10,9,-2,18,-19,1
2024,14,NYC Chopp Cheese,Jaylen Brown,BOS,114,SG,SF,,-11,60,6,12,12,22,13,-8,46,-46,8
2024,14,Team Chigga,Daniel Gafford,DAL,122,PF,C,,-4,38,0,24,20,6,26,-4,36,-22,2
2024,14,Team Chigga,OG Anunoby,NYK,124,SF,,,-12,55,5,8,48,12,8,-10,42,-40,8
2024,14,Team Chigga,Buddy Hield,PHL,64,SG,SF,,-1,19,4,8,16,20,9,-6,14,-20,1
2024,14,Team Chigga,Naz Reid,MIN,60,PF,C,,-2,28,5,20,8,8,9,-6,22,-33,1
2024,14,Team Chigga,Aaron Gordon,DEN,76,PF,,,-11,39,2,8,8,10,10,-4,28,-23,9
2024,14,Team Chigga,Jusuf Nurkic,PHO,73,C,,,-2,18,0,8,20,24,16,-14,16,-15,2
2024,14,Team Chigga,Donte DiVincenzo,NYK,75,SG,,,-2,38,10,0,12,16,9,-6,26,-30,2
2024,14,Team Chigga,Nikola Vucevic,CHI,125,C,,,-2,53,3,16,0,22,32,-6,48,-43,2
2024,14,Team Chigga,Jayson Tatum,BOS,152,SF,PF,,-32,86,7,12,12,20,30,-8,52,-54,27
2024,14,Team Chigga,Bogdan Bogdanovic,ATL,138,SG,SF,,-16,83,14,8,20,22,10,-16,54,-56,15
2024,14,Team Chigga,Paul George,LAC,94,SG,SF,PF,-11,55,7,12,12,10,13,-14,38,-38,10
2024,14,Team Chigga,Alec Burks,NYK,29,SG,,,-2,10,2,0,12,4,6,-6,6,-5,2
2024,14,Team Chigga,Derrick White,BOS,66,PG,SG,,-4,23,4,24,8,18,12,-6,16,-32,3
2024,14,Team Chigga,Dennis Smith Jr.,BKN,45,PG,,,-2,13,0,4,16,22,10,-14,12,-17,1
2024,14,For All the bullDawgs,Myles Turner,IND,78,C,,,-12,47,3,8,8,8,18,-10,34,-36,10
2024,14,For All the bullDawgs,James Harden,LAC,141,PG,SG,,-15,54,6,8,8,60,20,-6,36,-42,12
2024,14,For All the bullDawgs,Kyrie Irving,DAL,42,PG,SG,,-2,23,3,0,8,6,6,-2,18,-20,2
2024,14,For All the bullDawgs,Max Strus,CLE,87,SG,SF,,-4,35,6,0,20,20,15,-6,26,-28,3
2024,14,For All the bullDawgs,Bobby Portis,MIL,85,PF,C,,-10,47,5,4,8,4,25,-6,34,-34,8
2024,14,For All the bullDawgs,Caris LeVert,CLE,52,SG,SF,,-6,21,2,4,12,18,8,-6,14,-20,5
2024,14,For All the bullDawgs,Clint Capela,ATL,116,C,,,-16,51,0,20,0,8,45,-4,40,-39,11
2024,14,For All the bullDawgs,Jimmy Butler,MIA,119,SF,PF,,-15,60,4,0,28,22,15,-10,44,-41,12
2024,14,For All the bullDawgs,Damian Lillard,MIL,149,PG,,,-35,93,9,0,24,48,16,-16,52,-74,32
2024,14,Keegan It Real,Nikola Jokic,DEN,172,C,,,-21,88,5,4,8,40,40,-22,68,-53,15
2024,14,Keegan It Real,Josh Giddey,CHI,98,PG,SG,SF,-4,35,0,8,4,36,27,-10,32,-33,3
2024,14,Keegan It Real,Chet Holmgren,OKC,160,PF,C,,-8,54,5,48,8,16,44,-10,46,-46,3
2024,14,Keegan It Real,Jalen Suggs,ORL,17,PG,SG,,0,6,2,0,8,6,2,-6,4,-5,0
2024,14,Keegan It Real,Isaiah Stewart,DET,13,PF,C,,0,11,1,0,0,0,1,0,10,-10,0
2024,14,Keegan It Real,Tre Jones,SAS,114,PG,,,-4,33,3,0,20,48,8,-6,26,-18,4
2024,14,Keegan It Real,Deni Avdija,WAS,100,SF,PF,,-10,47,6,8,4,26,17,-10,32,-29,9
2024,14,Keegan It Real,Karl-Anthony Towns,MIN,195,PF,C,,-20,135,15,12,4,24,29,-34,106,-90,14
2024,14,Keegan It Real,Scottie Barnes,TOR,142,SF,PF,,-22,69,2,32,4,40,21,-22,46,-49,21
2024,14,Keegan It Real,Devin Vassell,SAS,162,SG,SF,,-13,83,8,4,8,46,17,-8,64,-58,11
2024,14,Keegan It Real,De'Aaron Fox,SAC,124,PG,,,-19,75,4,12,16,22,7,-8,54,-56,17
2024,14,Keegan It Real,Victor Wembanyama,SAS,202,PF,C,,-31,103,8,40,20,32,41,-34,70,-72,25
2024,14,Keegan It Real,Keegan Murray,SAC,95,SF,PF,,-10,42,5,20,12,10,16,0,30,-37,7
2024,14,Keegan It Real,Jamal Murray,DEN,110,PG,,,-13,63,10,4,4,42,13,-16,44,-50,9
